formula, size, total, solver, subsumption, reverse
P0.5N2L10.form489, 13, 3, 0, 0, false
P0.5N2L10.form490, 10, 2, 0, 0, false
P0.5N2L10.form491, 13, 3, 0, 0, false
P0.5N2L10.form492, 13, 2, 0, 0, false
P0.5N2L10.form493, 13, 2, 0, 0, false
P0.5N2L10.form494, 13, 3, 0, 0, false
P0.5N2L10.form495, 19, 3, 0, 0, false
P0.5N2L10.form496, 13, 2, 0, 0, true
P0.5N2L10.form497, 13, 3, 0, 0, false
P0.5N2L10.form498, 10, 3, 0, 0, false
P0.5N2L10.form499, 13, 3, 0, 0, false
P0.5N2L100.form, 136, 53, 2, 44, true
P0.5N2L100.form1, 127, 9, 0, 6, false
P0.5N2L100.form2, 130, 3, 0, 0, false
P0.5N2L100.form3, 142, 3, 0, 0, true
P0.5N2L100.form4, 133, 7, 0, 3, false
P0.5N2L100.form5, 157, 8, 0, 5, false
P0.5N2L100.form6, 139, 11, 0, 6, false
P0.5N2L100.form7, 127, 11, 0, 6, false
P0.5N2L100.form8, 142, 3, 0, 0, false
P0.5N2L100.form9, 130, 3, 0, 0, false
P0.5N2L100.form10, 130, 15, 0, 12, false
P0.5N2L100.form11, 130, 4, 0, 1, false
P0.5N2L100.form12, 136, 5, 0, 2, false
P0.5N2L100.form13, 130, 8, 0, 3, true
P0.5N2L100.form14, 139, 9, 0, 6, false
P0.5N2L100.form15, 136, 33, 0, 30, false
P0.5N2L100.form16, 130, 7, 0, 4, false
P0.5N2L100.form17, 148, 31, 1, 27, true
P0.5N2L100.form18, 136, 4, 0, 1, false
P0.5N2L100.form19, 130, 6, 0, 3, false
P0.5N2L100.form20, 133, 3, 0, 0, false
P0.5N2L100.form21, 136, 4, 1, 0, false
P0.5N2L100.form22, 145, 3, 0, 0, false
P0.5N2L100.form23, 142, 6, 0, 3, false
P0.5N2L100.form24, 145, 22, 0, 16, false
P0.5N2L100.form25, 151, 5, 0, 2, false
P0.5N2L100.form26, 151, 6, 0, 3, false
P0.5N2L100.form27, 139, 2, 0, 0, false
P0.5N2L100.form28, 145, 12, 0, 10, false
P0.5N2L100.form29, 130, 11, 0, 8, false
P0.5N2L100.form30, 121, 67, 0, 61, false
P0.5N2L100.form31, 124, 3, 0, 1, false
P0.5N2L100.form32, 142, 3, 0, 0, false
P0.5N2L100.form33, 139, 24, 1, 19, false
P0.5N2L100.form34, 130, 4, 0, 1, false
P0.5N2L100.form35, 136, 6, 0, 3, false
P0.5N2L100.form36, 154, 7, 0, 4, false
P0.5N2L100.form37, 154, 6, 0, 3, false
P0.5N2L100.form38, 124, 120, 0, 114, false
P0.5N2L100.form39, 151, 55, 0, 49, false
P0.5N2L100.form40, 154, 3, 0, 0, false
P0.5N2L100.form41, 148, 2, 0, 0, false
P0.5N2L100.form42, 148, 17, 0, 13, false
P0.5N2L100.form43, 142, 16, 1, 12, false
P0.5N2L100.form44, 136, 3, 0, 0, false
P0.5N2L100.form45, 139, 8, 0, 5, false
P0.5N2L100.form46, 127, 80, 0, 76, true
P0.5N2L100.form47, 139, 6, 0, 4, false
P0.5N2L100.form48, 145, 4, 0, 1, false
P0.5N2L100.form49, 130, 8, 0, 3, true
P0.5N2L100.form50, 130, 19, 0, 16, false
P0.5N2L100.form51, 139, 12, 0, 9, false
P0.5N2L100.form52, 124, 9, 0, 6, false
P0.5N2L100.form53, 124, 6, 0, 3, false
P0.5N2L100.form54, 136, 3, 0, 1, true
P0.5N2L100.form55, 133, 3, 0, 0, false
P0.5N2L100.form56, 139, 5, 0, 3, false
P0.5N2L100.form57, 142, 3, 0, 1, false
P0.5N2L100.form58, 130, 24, 0, 20, false
P0.5N2L100.form59, 139, 12, 0, 9, false
P0.5N2L100.form60, 136, 4, 0, 1, false
P0.5N2L100.form61, 127, 9, 0, 6, false
P0.5N2L100.form62, 127, 15, 0, 10, false
P0.5N2L100.form63, 130, 43, 0, 35, false
P0.5N2L100.form64, 142, 4, 0, 1, false
P0.5N2L100.form65, 154, 7, 0, 4, false
P0.5N2L100.form66, 136, 5, 0, 2, false
P0.5N2L100.form67, 136, 3, 0, 0, false
P0.5N2L100.form68, 142, 5, 0, 2, false
P0.5N2L100.form69, 121, 9, 0, 6, false
P0.5N2L100.form70, 127, 8, 0, 5, false
P0.5N2L100.form71, 133, 12, 0, 7, false
P0.5N2L100.form72, 136, 9, 0, 6, false
P0.5N2L100.form73, 154, 9, 0, 6, false
P0.5N2L100.form74, 139, 26, 0, 22, false
P0.5N2L100.form75, 145, 5, 0, 2, false
P0.5N2L100.form76, 136, 3, 0, 0, false
P0.5N2L100.form77, 166, 18, 1, 14, false
P0.5N2L100.form78, 136, 4, 0, 1, false
P0.5N2L100.form79, 130, 9, 0, 7, false
P0.5N2L100.form80, 145, 48, 0, 45, false
P0.5N2L100.form81, 142, 4, 0, 1, false
P0.5N2L100.form82, 145, 3, 0, 0, false
P0.5N2L100.form83, 145, 4, 0, 1, false
P0.5N2L100.form84, 130, 7, 0, 4, false
P0.5N2L100.form85, 136, 3, 0, 0, false
P0.5N2L100.form86, 148, 3, 0, 0, false
P0.5N2L100.form87, 133, 5, 0, 2, false
P0.5N2L100.form88, 139, 28, 2, 22, true
P0.5N2L100.form89, 136, 7, 0, 4, false
P0.5N2L100.form90, 124, 22, 0, 18, false
P0.5N2L100.form91, 136, 2, 0, 0, false
P0.5N2L100.form92, 148, 5, 1, 2, false
P0.5N2L100.form93, 142, 20, 0, 17, false
P0.5N2L100.form94, 145, 18, 0, 15, false
P0.5N2L100.form95, 130, 4, 0, 1, false
P0.5N2L100.form96, 142, 3, 0, 0, false
P0.5N2L100.form97, 121, 7, 0, 5, false
P0.5N2L100.form98, 148, 33, 1, 27, false
P0.5N2L100.form99, 124, 4, 0, 1, false
P0.5N2L100.form100, 136, 6, 0, 3, false
P0.5N2L100.form101, 136, 5, 0, 2, false
P0.5N2L100.form102, 142, 6, 0, 3, false
P0.5N2L100.form103, 124, 5, 0, 2, false
P0.5N2L100.form104, 133, 786, 0, 778, false
P0.5N2L100.form105, 139, 558, 3, 529, false
P0.5N2L100.form106, 145, 4, 0, 1, false
P0.5N2L100.form107, 121, 20, 0, 17, false
P0.5N2L100.form108, 151, 5, 1, 2, false
P0.5N2L100.form109, 127, 17, 0, 14, false
P0.5N2L100.form110, 130, 6, 0, 3, false
P0.5N2L100.form111, 130, 3, 0, 0, false
P0.5N2L100.form112, 127, 3, 0, 0, false
P0.5N2L100.form113, 154, 11, 0, 9, true
P0.5N2L100.form114, 154, 3, 0, 0, false
P0.5N2L100.form115, 139, 5, 0, 2, false
P0.5N2L100.form116, 124, 14, 0, 10, true
P0.5N2L100.form117, 124, 3, 0, 1, false
P0.5N2L100.form118, 139, 4, 0, 2, false
P0.5N2L100.form119, 148, 848, 2, 821, true
P0.5N2L100.form120, 130, 4, 0, 1, false
P0.5N2L100.form121, 127, 7, 0, 4, false
P0.5N2L100.form122, 148, 3, 0, 0, false
P0.5N2L100.form123, 157, 14, 0, 9, false
P0.5N2L100.form124, 151, 74, 0, 69, false
P0.5N2L100.form125, 124, 10, 0, 6, false
P0.5N2L100.form126, 142, 4, 0, 1, false
P0.5N2L100.form127, 124, 9, 0, 6, false
P0.5N2L100.form128, 127, 5, 1, 0, false
P0.5N2L100.form129, 133, 4, 0, 1, false
P0.5N2L100.form130, 127, 77, 2, 67, false
P0.5N2L100.form131, 127, 4, 0, 1, false
P0.5N2L100.form132, 136, 3, 0, 0, false
P0.5N2L100.form133, 133, 4, 0, 1, false
P0.5N2L100.form134, 130, 9, 0, 6, false
P0.5N2L100.form135, 145, 8, 0, 5, false
P0.5N2L100.form136, 148, 6, 0, 3, false
P0.5N2L100.form137, 127, 5, 0, 2, false
P0.5N2L100.form138, 145, 7, 0, 5, false
P0.5N2L100.form139, 124, 3, 0, 1, false
P0.5N2L100.form140, 145, 83, 0, 78, false
P0.5N2L100.form141, 142, 6, 0, 3, false
P0.5N2L100.form142, 133, 8, 0, 5, false
P0.5N2L100.form143, 130, 2, 0, 0, false
P0.5N2L100.form144, 148, 3, 0, 0, false
P0.5N2L100.form145, 145, 4, 0, 2, false
P0.5N2L100.form146, 127, 4, 0, 1, false
P0.5N2L100.form147, 121, 3, 0, 0, false
P0.5N2L100.form148, 148, 7, 0, 5, true
P0.5N2L100.form149, 154, 7, 0, 5, false
P0.5N2L100.form150, 133, 3, 0, 0, false
P0.5N2L100.form151, 124, 4, 0, 2, false
P0.5N2L100.form152, 136, 8, 0, 5, false
P0.5N2L100.form153, 139, 6, 0, 4, false
P0.5N2L100.form154, 139, 6, 0, 3, false
P0.5N2L100.form155, 136, 29, 1, 25, false
P0.5N2L100.form156, 136, 6, 0, 4, false
P0.5N2L100.form157, 139, 4, 0, 1, false
P0.5N2L100.form158, 139, 6, 0, 3, false
P0.5N2L100.form159, 121, 3, 0, 0, true
P0.5N2L100.form160, 145, 3, 0, 1, true
P0.5N2L100.form161, 127, 5, 0, 1, false
P0.5N2L100.form162, 130, 8, 1, 4, false
P0.5N2L100.form163, 151, 6, 0, 3, false
P0.5N2L100.form164, 157, 4, 0, 1, false
P0.5N2L100.form165, 124, 5, 0, 2, false
P0.5N2L100.form166, 154, 3, 0, 0, false
P0.5N2L100.form167, 124, 3, 0, 1, false
P0.5N2L100.form168, 142, 3, 0, 1, false
P0.5N2L100.form169, 145, 3, 0, 1, false
P0.5N2L100.form170, 136, 3, 0, 1, false
P0.5N2L100.form171, 139, 5, 0, 1, false
P0.5N2L100.form172, 145, 5, 0, 2, false
P0.5N2L100.form173, 133, 4, 0, 2, false
P0.5N2L100.form174, 133, 3, 0, 1, false
P0.5N2L100.form175, 136, 19, 0, 16, false
P0.5N2L100.form176, 136, 29, 0, 25, false
P0.5N2L100.form177, 142, 4, 0, 1, false
P0.5N2L100.form178, 133, 640, 0, 631, true
P0.5N2L100.form179, 151, 15, 0, 10, false
P0.5N2L100.form180, 121, 4, 0, 1, false
P0.5N2L100.form181, 124, 6, 0, 4, false
P0.5N2L100.form182, 139, 3, 0, 1, false
P0.5N2L100.form183, 121, 5, 0, 2, false
P0.5N2L100.form184, 130, 21, 0, 8, true
P0.5N2L100.form185, 124, 3, 0, 0, false
P0.5N2L100.form186, 136, 4, 0, 1, false
P0.5N2L100.form187, 127, 260, 2, 248, true
P0.5N2L100.form188, 136, 20, 0, 15, false
P0.5N2L100.form189, 157, 5, 1, 1, false
P0.5N2L100.form190, 136, 22, 3, 15, true
P0.5N2L100.form191, 139, 8, 0, 5, false
P0.5N2L100.form192, 145, 4, 0, 1, false
P0.5N2L100.form193, 136, 3, 0, 0, false
P0.5N2L100.form194, 130, 3, 0, 0, false
P0.5N2L100.form195, 130, 5, 0, 2, false
P0.5N2L100.form196, 157, 4, 0, 1, false
P0.5N2L100.form197, 136, 3, 0, 0, false
P0.5N2L100.form198, 145, 16, 0, 14, false
P0.5N2L100.form199, 142, 7, 0, 4, false
P0.5N2L100.form200, 121, 7, 0, 4, false
P0.5N2L100.form201, 136, 12, 0, 9, false
P0.5N2L100.form202, 133, 3, 1, 0, true
P0.5N2L100.form203, 145, 3, 0, 0, false
P0.5N2L100.form204, 136, 3, 0, 0, false
P0.5N2L100.form205, 139, 11, 0, 8, false
P0.5N2L100.form206, 127, 3, 0, 1, false
P0.5N2L100.form207, 142, 8, 0, 6, true
P0.5N2L100.form208, 136, 4, 0, 2, false
P0.5N2L100.form209, 139, 4, 0, 0, false
P0.5N2L100.form210, 145, 5, 0, 2, false
P0.5N2L100.form211, 139, 89, 0, 85, false
P0.5N2L100.form212, 148, 3, 1, 0, false
P0.5N2L100.form213, 133, 9, 0, 6, false
P0.5N2L100.form214, 145, 4, 0, 0, true
P0.5N2L100.form215, 139, 4, 0, 1, false
P0.5N2L100.form216, 124, 5, 0, 3, false
P0.5N2L100.form217, 139, 8, 0, 6, false
P0.5N2L100.form218, 127, 33, 0, 30, false
P0.5N2L100.form219, 142, 3, 0, 0, false
P0.5N2L100.form220, 139, 3, 0, 0, false
P0.5N2L100.form221, 136, 3, 0, 0, false
P0.5N2L100.form222, 148, 4, 0, 1, false
P0.5N2L100.form223, 124, 37, 0, 31, true
P0.5N2L100.form224, 139, 347, 0, 342, false
P0.5N2L100.form225, 145, 3, 0, 1, false
P0.5N2L100.form226, 139, 435, 5, 419, true
P0.5N2L100.form227, 139, 3, 0, 0, false
P0.5N2L100.form228, 142, 4, 0, 1, false
P0.5N2L100.form229, 142, 4, 0, 0, false
P0.5N2L100.form230, 154, 9, 0, 6, false
P0.5N2L100.form231, 145, 10, 0, 7, false
P0.5N2L100.form232, 145, 9, 0, 5, false
P0.5N2L100.form233, 139, 3, 0, 0, false
P0.5N2L100.form234, 145, 5, 0, 3, true
P0.5N2L100.form235, 121, 5, 0, 2, false
P0.5N2L100.form236, 136, 8, 0, 5, false
P0.5N2L100.form237, 130, 3, 0, 1, false
P0.5N2L100.form238, 130, 15, 0, 12, false
P0.5N2L100.form239, 130, 6, 1, 2, false
P0.5N2L100.form240, 136, 4, 0, 0, false
P0.5N2L100.form241, 139, 4, 0, 1, false
P0.5N2L100.form242, 151, 8, 0, 4, false
P0.5N2L100.form243, 139, 3, 0, 0, false
P0.5N2L100.form244, 130, 5, 0, 2, false
P0.5N2L100.form245, 130, 6, 0, 3, false
P0.5N2L100.form246, 139, 4, 0, 1, false
P0.5N2L100.form247, 142, 5, 0, 2, false
P0.5N2L100.form248, 136, 6, 0, 3, false
P0.5N2L100.form249, 130, 5, 0, 2, false
P0.5N2L100.form250, 148, 4, 0, 1, false
P0.5N2L100.form251, 130, 17, 1, 13, false
P0.5N2L100.form252, 145, 7, 0, 4, false
P0.5N2L100.form253, 136, 3, 0, 0, false
P0.5N2L100.form254, 136, 6, 0, 3, false
P0.5N2L100.form255, 124, 64, 1, 59, false
P0.5N2L100.form256, 133, 7, 0, 4, false
P0.5N2L100.form257, 145, 2, 0, 0, false
P0.5N2L100.form258, 130, 5, 0, 2, false
P0.5N2L100.form259, 145, 12, 1, 7, false
P0.5N2L100.form260, 136, 10, 0, 6, false
P0.5N2L100.form261, 133, 4, 0, 2, false
P0.5N2L100.form262, 121, 8, 0, 4, false
P0.5N2L100.form263, 148, 41, 0, 35, false
P0.5N2L100.form264, 133, 4, 0, 2, false
P0.5N2L100.form265, 151, 3, 0, 0, false
P0.5N2L100.form266, 133, 4, 0, 1, false
P0.5N2L100.form267, 142, 8, 0, 6, false
P0.5N2L100.form268, 148, 5, 0, 3, true
P0.5N2L100.form269, 145, 32, 1, 28, false
P0.5N2L100.form270, 127, 4, 1, 0, false
P0.5N2L100.form271, 133, 11, 0, 7, false
P0.5N2L100.form272, 127, 3, 0, 0, false
P0.5N2L100.form273, 151, 3, 0, 1, false
P0.5N2L100.form274, 139, 10, 1, 6, true
P0.5N2L100.form275, 142, 7, 0, 4, false
P0.5N2L100.form276, 160, 3, 0, 0, false
P0.5N2L100.form277, 130, 269, 1, 260, true
P0.5N2L100.form278, 142, 6, 0, 3, false
P0.5N2L100.form279, 154, 10, 0, 7, false
P0.5N2L100.form280, 145, 16, 1, 10, false
P0.5N2L100.form281, 124, 4, 0, 1, false
P0.5N2L100.form282, 124, 6, 0, 3, false
P0.5N2L100.form283, 142, 3, 0, 1, false
P0.5N2L100.form284, 139, 35, 2, 30, false
P0.5N2L100.form285, 139, 6, 0, 3, false
P0.5N2L100.form286, 133, 4, 0, 1, false
P0.5N2L100.form287, 139, 5, 0, 2, false
P0.5N2L100.form288, 151, 4, 0, 1, false
P0.5N2L100.form289, 133, 5, 0, 1, true
P0.5N2L100.form290, 133, 4, 0, 1, false
P0.5N2L100.form291, 133, 2, 0, 0, true
P0.5N2L100.form292, 145, 21, 0, 19, false
P0.5N2L100.form293, 145, 5, 0, 3, false
P0.5N2L100.form294, 127, 66, 2, 61, false
P0.5N2L100.form295, 145, 4, 0, 1, false
P0.5N2L100.form296, 154, 5, 0, 1, false
P0.5N2L100.form297, 148, 4, 0, 0, false
P0.5N2L100.form298, 133, 29, 0, 24, false
P0.5N2L100.form299, 145, 15, 0, 11, false
P0.5N2L100.form300, 139, 90, 0, 88, false
P0.5N2L100.form301, 145, 6, 0, 3, true
P0.5N2L100.form302, 148, 12, 0, 10, false
P0.5N2L100.form303, 136, 6, 0, 4, false
P0.5N2L100.form304, 130, 6, 0, 3, false
P0.5N2L100.form305, 151, 6, 0, 2, false
P0.5N2L100.form306, 148, 7, 0, 3, false
P0.5N2L100.form307, 136, 18, 0, 14, false
P0.5N2L100.form308, 124, 5, 0, 2, false
P0.5N2L100.form309, 145, 42, 0, 37, true
P0.5N2L100.form310, 136, 81, 0, 78, false
P0.5N2L100.form311, 148, 16, 0, 12, true
P0.5N2L100.form312, 136, 9, 0, 5, false
P0.5N2L100.form313, 139, 7, 1, 3, false
P0.5N2L100.form314, 133, 9, 0, 3, false
P0.5N2L100.form315, 133, 5, 0, 1, false
P0.5N2L100.form316, 145, 7, 0, 3, false
P0.5N2L100.form317, 133, 5, 0, 1, false
P0.5N2L100.form318, 136, 30, 0, 27, true
P0.5N2L100.form319, 124, 33, 1, 30, false
P0.5N2L100.form320, 133, 46, 0, 43, false
P0.5N2L100.form321, 157, 4, 0, 0, false
P0.5N2L100.form322, 127, 3, 0, 1, false
P0.5N2L100.form323, 136, 10, 0, 5, false
P0.5N2L100.form324, 136, 13, 0, 10, false
P0.5N2L100.form325, 127, 110, 0, 106, true
P0.5N2L100.form326, 157, 8, 0, 4, false
P0.5N2L100.form327, 145, 26, 0, 19, false
P0.5N2L100.form328, 145, 7, 0, 4, false
P0.5N2L100.form329, 121, 3, 0, 0, false
P0.5N2L100.form330, 133, 10, 0, 7, true
P0.5N2L100.form331, 130, 9, 0, 6, false
P0.5N2L100.form332, 136, 5, 0, 2, false
P0.5N2L100.form333, 139, 11, 0, 7, false
P0.5N2L100.form334, 139, 8, 0, 5, false
P0.5N2L100.form335, 142, 139, 0, 133, false
P0.5N2L100.form336, 148, 10, 0, 6, false
P0.5N2L100.form337, 136, 10, 0, 7, false
P0.5N2L100.form338, 124, 2, 0, 0, false
P0.5N2L100.form339, 148, 36, 0, 33, false
P0.5N2L100.form340, 139, 42, 1, 37, false
P0.5N2L100.form341, 121, 11, 0, 9, false
P0.5N2L100.form342, 130, 4, 0, 1, false
P0.5N2L100.form343, 136, 38, 0, 34, false
P0.5N2L100.form344, 142, 3, 0, 1, false
P0.5N2L100.form345, 136, 11, 0, 0, false
P0.5N2L100.form346, 130, 21, 0, 18, true
P0.5N2L100.form347, 148, 6, 0, 3, false
P0.5N2L100.form348, 139, 8, 0, 5, true
P0.5N2L100.form349, 142, 97, 0, 92, false
P0.5N2L100.form350, 127, 5, 0, 2, false
P0.5N2L100.form351, 145, 4, 1, 1, false
P0.5N2L100.form352, 148, 3, 0, 1, false
P0.5N2L100.form353, 136, 9, 0, 7, false
P0.5N2L100.form354, 133, 7, 1, 3, false
P0.5N2L100.form355, 124, 3, 1, 0, false
P0.5N2L100.form356, 124, 3, 0, 1, false
P0.5N2L100.form357, 151, 9, 0, 6, false
P0.5N2L100.form358, 148, 5, 0, 2, false
P0.5N2L100.form359, 133, 6, 0, 3, false
P0.5N2L100.form360, 127, 4, 0, 2, false
P0.5N2L100.form361, 139, 220, 0, 215, false
P0.5N2L100.form362, 139, 3, 0, 1, false
P0.5N2L100.form363, 151, 22, 0, 19, false
P0.5N2L100.form364, 127, 17, 0, 13, false
P0.5N2L100.form365, 136, 6, 0, 3, false
P0.5N2L100.form366, 157, 5, 0, 2, false
P0.5N2L100.form367, 139, 4, 0, 1, false
P0.5N2L100.form368, 148, 28, 1, 21, false
P0.5N2L100.form369, 139, 3, 0, 0, false
P0.5N2L100.form370, 151, 7, 0, 4, false
P0.5N2L100.form371, 151, 5, 0, 2, false
P0.5N2L100.form372, 130, 6, 0, 3, false
P0.5N2L100.form373, 136, 4, 0, 2, false
P0.5N2L100.form374, 124, 3, 0, 0, false
P0.5N2L100.form375, 124, 3, 0, 1, false
P0.5N2L100.form376, 130, 5, 0, 2, false
P0.5N2L100.form377, 142, 69, 0, 62, true
P0.5N2L100.form378, 142, 10, 0, 8, false
P0.5N2L100.form379, 124, 3, 0, 1, false
P0.5N2L100.form380, 145, 4, 0, 1, false
P0.5N2L100.form381, 148, 28, 0, 25, false
P0.5N2L100.form382, 130, 16, 0, 12, false
P0.5N2L100.form383, 145, 15, 0, 11, false
P0.5N2L100.form384, 127, 9, 0, 5, false
P0.5N2L100.form385, 133, 9, 1, 4, true
P0.5N2L100.form386, 154, 6, 0, 4, false
P0.5N2L100.form387, 133, 9, 0, 6, false
P0.5N2L100.form388, 133, 5, 0, 2, false
P0.5N2L100.form389, 136, 7, 0, 3, false
P0.5N2L100.form390, 154, 11, 0, 7, false
P0.5N2L100.form391, 139, 11, 1, 7, false
P0.5N2L100.form392, 133, 25, 0, 23, false
P0.5N2L100.form393, 154, 5000, 5000, 5000, true
P0.5N2L100.form394, 142, 5, 0, 2, false
P0.5N2L100.form395, 151, 8, 0, 5, false
P0.5N2L100.form396, 148, 10, 0, 6, false
P0.5N2L100.form397, 133, 3, 0, 0, false
P0.5N2L100.form398, 139, 12, 0, 7, false
P0.5N2L100.form399, 133, 6, 0, 2, false
P0.5N2L100.form400, 145, 9, 1, 5, true
P0.5N2L100.form401, 133, 3, 0, 0, false
P0.5N2L100.form402, 133, 17, 0, 14, false
P0.5N2L100.form403, 142, 5, 1, 2, false
P0.5N2L100.form404, 148, 9, 0, 2, false
P0.5N2L100.form405, 142, 5, 0, 2, false
P0.5N2L100.form406, 139, 30, 0, 27, false
P0.5N2L100.form407, 154, 10, 0, 8, false
P0.5N2L100.form408, 133, 3, 0, 1, false
P0.5N2L100.form409, 148, 7, 0, 4, false
P0.5N2L100.form410, 118, 13, 0, 9, false
P0.5N2L100.form411, 136, 44, 1, 41, false
P0.5N2L100.form412, 130, 5, 0, 2, false
P0.5N2L100.form413, 136, 3, 0, 0, false
P0.5N2L100.form414, 151, 3, 1, 0, false
P0.5N2L100.form415, 124, 64, 1, 57, true
P0.5N2L100.form416, 148, 19, 1, 14, false
P0.5N2L100.form417, 148, 6, 0, 3, true
P0.5N2L100.form418, 139, 3, 0, 0, false
P0.5N2L100.form419, 136, 5, 0, 2, false
P0.5N2L100.form420, 139, 10, 0, 5, false
P0.5N2L100.form421, 145, 4, 0, 1, false
P0.5N2L100.form422, 136, 9, 0, 6, false
P0.5N2L100.form423, 145, 8, 0, 6, false
P0.5N2L100.form424, 127, 4, 0, 1, false
P0.5N2L100.form425, 136, 4, 0, 2, false
P0.5N2L100.form426, 124, 3, 0, 1, false
P0.5N2L100.form427, 139, 67, 2, 60, true
P0.5N2L100.form428, 157, 4, 0, 1, false
P0.5N2L100.form429, 145, 18, 0, 13, false
P0.5N2L100.form430, 130, 11, 0, 7, false
P0.5N2L100.form431, 136, 7, 0, 3, false
P0.5N2L100.form432, 130, 7, 0, 4, false
P0.5N2L100.form433, 130, 49, 0, 46, false
P0.5N2L100.form434, 142, 17, 0, 14, false
P0.5N2L100.form435, 136, 6, 0, 2, false
P0.5N2L100.form436, 148, 43, 1, 38, false
P0.5N2L100.form437, 136, 7, 0, 4, false
P0.5N2L100.form438, 139, 4, 0, 2, false
P0.5N2L100.form439, 136, 26, 0, 21, false
P0.5N2L100.form440, 127, 6, 0, 3, false
P0.5N2L100.form441, 139, 3, 0, 0, false
P0.5N2L100.form442, 154, 19, 1, 13, true
P0.5N2L100.form443, 142, 5, 0, 2, false
P0.5N2L100.form444, 142, 3, 0, 0, false
P0.5N2L100.form445, 136, 3, 0, 1, false
P0.5N2L100.form446, 136, 6, 0, 3, false
P0.5N2L100.form447, 148, 6, 0, 3, false
P0.5N2L100.form448, 142, 4, 0, 1, false
P0.5N2L100.form449, 139, 7, 0, 4, false
P0.5N2L100.form450, 136, 6, 0, 3, false
P0.5N2L100.form451, 130, 16, 0, 13, false
P0.5N2L100.form452, 133, 34, 0, 27, true
P0.5N2L100.form453, 139, 4, 0, 1, false
P0.5N2L100.form454, 127, 4, 0, 1, false
P0.5N2L100.form455, 130, 13, 0, 9, false
P0.5N2L100.form456, 136, 10, 0, 7, false
P0.5N2L100.form457, 136, 4, 0, 1, false
P0.5N2L100.form458, 130, 13, 0, 10, false
P0.5N2L100.form459, 136, 35, 0, 32, false
P0.5N2L100.form460, 133, 5, 0, 3, false
P0.5N2L100.form461, 145, 4, 0, 1, true
P0.5N2L100.form462, 133, 6, 0, 4, false
P0.5N2L100.form463, 130, 4, 0, 2, true
P0.5N2L100.form464, 121, 4, 0, 1, false
P0.5N2L100.form465, 133, 5, 0, 2, false
P0.5N2L100.form466, 139, 3, 0, 0, false
P0.5N2L100.form467, 136, 5, 0, 2, false
P0.5N2L100.form468, 133, 5, 0, 2, false
P0.5N2L100.form469, 151, 2, 0, 0, false
P0.5N2L100.form470, 130, 5, 0, 2, false
P0.5N2L100.form471, 127, 21, 0, 18, false
P0.5N2L100.form472, 142, 3, 0, 0, false
P0.5N2L100.form473, 124, 3, 1, 0, false
P0.5N2L100.form474, 145, 8, 0, 5, false
P0.5N2L100.form475, 136, 6, 0, 3, false
P0.5N2L100.form476, 139, 5, 0, 2, false
P0.5N2L100.form477, 127, 3, 0, 0, false
P0.5N2L100.form478, 148, 10, 0, 6, false
P0.5N2L100.form479, 121, 4, 0, 1, false
P0.5N2L100.form480, 142, 2, 0, 0, false
P0.5N2L100.form481, 145, 3, 0, 1, false
P0.5N2L100.form482, 121, 7, 0, 4, false
P0.5N2L100.form483, 139, 6, 1, 2, false
P0.5N2L100.form484, 142, 8, 0, 5, false
P0.5N2L100.form485, 160, 12, 0, 8, false
P0.5N2L100.form486, 151, 4, 0, 1, false
P0.5N2L100.form487, 136, 7, 1, 2, true
P0.5N2L100.form488, 133, 10, 0, 7, false
P0.5N2L100.form489, 130, 4, 0, 1, false
P0.5N2L100.form490, 142, 155, 2, 150, true
P0.5N2L100.form491, 130, 3, 0, 0, false
P0.5N2L100.form492, 136, 4, 0, 2, false
P0.5N2L100.form493, 145, 6, 0, 3, false
P0.5N2L100.form494, 124, 7, 0, 4, false
P0.5N2L100.form495, 136, 10, 0, 8, false
P0.5N2L100.form496, 148, 4, 0, 1, false
P0.5N2L100.form497, 148, 5, 0, 2, false
P0.5N2L100.form498, 130, 3, 0, 1, false
P0.5N2L100.form499, 145, 10, 1, 6, false
P0.5N2L20.form, 23, 4, 0, 0, true
P0.5N2L20.form1, 23, 2, 0, 0, false
P0.5N2L20.form2, 32, 3, 1, 0, false
P0.5N2L20.form3, 23, 3, 0, 0, false
P0.5N2L20.form4, 26, 3, 0, 0, false
P0.5N2L20.form5, 32, 2, 0, 0, false
P0.5N2L20.form6, 26, 3, 0, 0, false
P0.5N2L20.form7, 23, 3, 0, 0, false
P0.5N2L20.form8, 29, 3, 0, 0, false
P0.5N2L20.form9, 26, 3, 0, 0, true
P0.5N2L20.form10, 32, 4, 0, 2, false
P0.5N2L20.form11, 23, 3, 0, 0, true
P0.5N2L20.form12, 32, 2, 0, 0, false
P0.5N2L20.form13, 23, 3, 0, 1, false
P0.5N2L20.form14, 32, 4, 0, 1, true
P0.5N2L20.form15, 35, 3, 0, 1, false
P0.5N2L20.form16, 29, 3, 0, 0, false
P0.5N2L20.form17, 32, 3, 0, 0, false
P0.5N2L20.form18, 20, 2, 0, 0, false
P0.5N2L20.form19, 26, 3, 0, 0, false
P0.5N2L20.form20, 26, 3, 0, 0, false
P0.5N2L20.form21, 29, 2, 0, 0, false
P0.5N2L20.form22, 29, 3, 0, 0, false
P0.5N2L20.form23, 26, 2, 0, 0, false
P0.5N2L20.form24, 29, 3, 0, 0, false
P0.5N2L20.form25, 23, 2, 0, 0, false
